"","name","turtle","from","turtle","to","united"
"1270","make-edge","turtle",53,"turtle",8,"make-edge turtle 53 turtle  8"
"1271","make-edge","turtle",53,"turtle",9,"make-edge turtle 53 turtle  9"
"1272","make-edge","turtle",53,"turtle",10,"make-edge turtle 53 turtle 10"
"1273","make-edge","turtle",53,"turtle",11,"make-edge turtle 53 turtle 11"
"1274","make-edge","turtle",53,"turtle",12,"make-edge turtle 53 turtle 12"
"1275","make-edge","turtle",53,"turtle",13,"make-edge turtle 53 turtle 13"
"1276","make-edge","turtle",53,"turtle",14,"make-edge turtle 53 turtle 14"
"1277","make-edge","turtle",53,"turtle",15,"make-edge turtle 53 turtle 15"
"1278","make-edge","turtle",53,"turtle",16,"make-edge turtle 53 turtle 16"
"1279","make-edge","turtle",53,"turtle",17,"make-edge turtle 53 turtle 17"
"1280","make-edge","turtle",53,"turtle",18,"make-edge turtle 53 turtle 18"
"1281","make-edge","turtle",53,"turtle",19,"make-edge turtle 53 turtle 19"
"1282","make-edge","turtle",53,"turtle",20,"make-edge turtle 53 turtle 20"
"1283","make-edge","turtle",53,"turtle",21,"make-edge turtle 53 turtle 21"
"1284","make-edge","turtle",53,"turtle",22,"make-edge turtle 53 turtle 22"
"1285","make-edge","turtle",53,"turtle",23,"make-edge turtle 53 turtle 23"
"1286","make-edge","turtle",53,"turtle",24,"make-edge turtle 53 turtle 24"
"1287","make-edge","turtle",53,"turtle",25,"make-edge turtle 53 turtle 25"
"1288","make-edge","turtle",53,"turtle",26,"make-edge turtle 53 turtle 26"
"1289","make-edge","turtle",53,"turtle",27,"make-edge turtle 53 turtle 27"
"1290","make-edge","turtle",53,"turtle",28,"make-edge turtle 53 turtle 28"
"1291","make-edge","turtle",53,"turtle",29,"make-edge turtle 53 turtle 29"
"1292","make-edge","turtle",53,"turtle",30,"make-edge turtle 53 turtle 30"
"1293","make-edge","turtle",53,"turtle",31,"make-edge turtle 53 turtle 31"
"1294","make-edge","turtle",53,"turtle",32,"make-edge turtle 53 turtle 32"
"1295","make-edge","turtle",53,"turtle",33,"make-edge turtle 53 turtle 33"
"1296","make-edge","turtle",53,"turtle",34,"make-edge turtle 53 turtle 34"
"1297","make-edge","turtle",53,"turtle",35,"make-edge turtle 53 turtle 35"
"1298","make-edge","turtle",53,"turtle",36,"make-edge turtle 53 turtle 36"
"1299","make-edge","turtle",53,"turtle",37,"make-edge turtle 53 turtle 37"
"1300","make-edge","turtle",53,"turtle",38,"make-edge turtle 53 turtle 38"
"1301","make-edge","turtle",53,"turtle",39,"make-edge turtle 53 turtle 39"
"1302","make-edge","turtle",53,"turtle",40,"make-edge turtle 53 turtle 40"
"1303","make-edge","turtle",53,"turtle",41,"make-edge turtle 53 turtle 41"
"1304","make-edge","turtle",53,"turtle",42,"make-edge turtle 53 turtle 42"
"1305","make-edge","turtle",53,"turtle",43,"make-edge turtle 53 turtle 43"
"1306","make-edge","turtle",53,"turtle",44,"make-edge turtle 53 turtle 44"
"1307","make-edge","turtle",53,"turtle",45,"make-edge turtle 53 turtle 45"
"1308","make-edge","turtle",53,"turtle",46,"make-edge turtle 53 turtle 46"
"1309","make-edge","turtle",53,"turtle",47,"make-edge turtle 53 turtle 47"
"1310","make-edge","turtle",53,"turtle",48,"make-edge turtle 53 turtle 48"
"1311","make-edge","turtle",53,"turtle",49,"make-edge turtle 53 turtle 49"
"1312","make-edge","turtle",53,"turtle",50,"make-edge turtle 53 turtle 50"
"1313","make-edge","turtle",53,"turtle",51,"make-edge turtle 53 turtle 51"
"1314","make-edge","turtle",53,"turtle",52,"make-edge turtle 53 turtle 52"
"1315","make-edge","turtle",54,"turtle",1,"make-edge turtle 54 turtle  1"
"1316","make-edge","turtle",54,"turtle",2,"make-edge turtle 54 turtle  2"
"1317","make-edge","turtle",54,"turtle",3,"make-edge turtle 54 turtle  3"
"1318","make-edge","turtle",54,"turtle",4,"make-edge turtle 54 turtle  4"
"1319","make-edge","turtle",54,"turtle",5,"make-edge turtle 54 turtle  5"
"1320","make-edge","turtle",54,"turtle",6,"make-edge turtle 54 turtle  6"
"1321","make-edge","turtle",54,"turtle",7,"make-edge turtle 54 turtle  7"
"1322","make-edge","turtle",54,"turtle",8,"make-edge turtle 54 turtle  8"
"1323","make-edge","turtle",54,"turtle",9,"make-edge turtle 54 turtle  9"
"1324","make-edge","turtle",54,"turtle",10,"make-edge turtle 54 turtle 10"
"1325","make-edge","turtle",54,"turtle",11,"make-edge turtle 54 turtle 11"
"1326","make-edge","turtle",54,"turtle",12,"make-edge turtle 54 turtle 12"
"1327","make-edge","turtle",54,"turtle",13,"make-edge turtle 54 turtle 13"
"1328","make-edge","turtle",54,"turtle",14,"make-edge turtle 54 turtle 14"
"1329","make-edge","turtle",54,"turtle",15,"make-edge turtle 54 turtle 15"
"1330","make-edge","turtle",54,"turtle",16,"make-edge turtle 54 turtle 16"
"1331","make-edge","turtle",54,"turtle",17,"make-edge turtle 54 turtle 17"
"1332","make-edge","turtle",54,"turtle",18,"make-edge turtle 54 turtle 18"
"1333","make-edge","turtle",54,"turtle",19,"make-edge turtle 54 turtle 19"
"1334","make-edge","turtle",54,"turtle",20,"make-edge turtle 54 turtle 20"
"1335","make-edge","turtle",54,"turtle",21,"make-edge turtle 54 turtle 21"
"1336","make-edge","turtle",54,"turtle",22,"make-edge turtle 54 turtle 22"
"1337","make-edge","turtle",54,"turtle",23,"make-edge turtle 54 turtle 23"
"1338","make-edge","turtle",54,"turtle",24,"make-edge turtle 54 turtle 24"
"1339","make-edge","turtle",54,"turtle",25,"make-edge turtle 54 turtle 25"
"1340","make-edge","turtle",54,"turtle",26,"make-edge turtle 54 turtle 26"
"1341","make-edge","turtle",54,"turtle",27,"make-edge turtle 54 turtle 27"
"1342","make-edge","turtle",54,"turtle",28,"make-edge turtle 54 turtle 28"
"1343","make-edge","turtle",54,"turtle",29,"make-edge turtle 54 turtle 29"
"1344","make-edge","turtle",54,"turtle",30,"make-edge turtle 54 turtle 30"
"1345","make-edge","turtle",54,"turtle",31,"make-edge turtle 54 turtle 31"
"1346","make-edge","turtle",54,"turtle",32,"make-edge turtle 54 turtle 32"
"1347","make-edge","turtle",54,"turtle",33,"make-edge turtle 54 turtle 33"
"1348","make-edge","turtle",54,"turtle",34,"make-edge turtle 54 turtle 34"
"1349","make-edge","turtle",54,"turtle",35,"make-edge turtle 54 turtle 35"
"1350","make-edge","turtle",54,"turtle",36,"make-edge turtle 54 turtle 36"
"1351","make-edge","turtle",54,"turtle",37,"make-edge turtle 54 turtle 37"
"1352","make-edge","turtle",54,"turtle",38,"make-edge turtle 54 turtle 38"
"1353","make-edge","turtle",54,"turtle",39,"make-edge turtle 54 turtle 39"
"1354","make-edge","turtle",54,"turtle",40,"make-edge turtle 54 turtle 40"
"1355","make-edge","turtle",54,"turtle",41,"make-edge turtle 54 turtle 41"
"1356","make-edge","turtle",54,"turtle",42,"make-edge turtle 54 turtle 42"
"1357","make-edge","turtle",54,"turtle",43,"make-edge turtle 54 turtle 43"
"1358","make-edge","turtle",54,"turtle",44,"make-edge turtle 54 turtle 44"
"1359","make-edge","turtle",54,"turtle",45,"make-edge turtle 54 turtle 45"
"1360","make-edge","turtle",54,"turtle",46,"make-edge turtle 54 turtle 46"
"1361","make-edge","turtle",54,"turtle",47,"make-edge turtle 54 turtle 47"
"1362","make-edge","turtle",54,"turtle",48,"make-edge turtle 54 turtle 48"
"1363","make-edge","turtle",54,"turtle",49,"make-edge turtle 54 turtle 49"
"1364","make-edge","turtle",54,"turtle",50,"make-edge turtle 54 turtle 50"
"1365","make-edge","turtle",54,"turtle",51,"make-edge turtle 54 turtle 51"
"1366","make-edge","turtle",54,"turtle",52,"make-edge turtle 54 turtle 52"
"1367","make-edge","turtle",54,"turtle",53,"make-edge turtle 54 turtle 53"
"1368","make-edge","turtle",55,"turtle",1,"make-edge turtle 55 turtle  1"
"1369","make-edge","turtle",55,"turtle",2,"make-edge turtle 55 turtle  2"
"1370","make-edge","turtle",55,"turtle",3,"make-edge turtle 55 turtle  3"
"1371","make-edge","turtle",55,"turtle",4,"make-edge turtle 55 turtle  4"
"1372","make-edge","turtle",55,"turtle",5,"make-edge turtle 55 turtle  5"
"1373","make-edge","turtle",55,"turtle",6,"make-edge turtle 55 turtle  6"
"1374","make-edge","turtle",55,"turtle",7,"make-edge turtle 55 turtle  7"
"1375","make-edge","turtle",55,"turtle",8,"make-edge turtle 55 turtle  8"
"1376","make-edge","turtle",55,"turtle",9,"make-edge turtle 55 turtle  9"
"1377","make-edge","turtle",55,"turtle",10,"make-edge turtle 55 turtle 10"
"1378","make-edge","turtle",55,"turtle",11,"make-edge turtle 55 turtle 11"
"1379","make-edge","turtle",55,"turtle",12,"make-edge turtle 55 turtle 12"
"1380","make-edge","turtle",55,"turtle",13,"make-edge turtle 55 turtle 13"
"1381","make-edge","turtle",55,"turtle",14,"make-edge turtle 55 turtle 14"
"1382","make-edge","turtle",55,"turtle",15,"make-edge turtle 55 turtle 15"
"1383","make-edge","turtle",55,"turtle",16,"make-edge turtle 55 turtle 16"
"1384","make-edge","turtle",55,"turtle",17,"make-edge turtle 55 turtle 17"
"1385","make-edge","turtle",55,"turtle",18,"make-edge turtle 55 turtle 18"
"1386","make-edge","turtle",55,"turtle",19,"make-edge turtle 55 turtle 19"
"1387","make-edge","turtle",55,"turtle",20,"make-edge turtle 55 turtle 20"
"1388","make-edge","turtle",55,"turtle",22,"make-edge turtle 55 turtle 22"
"1389","make-edge","turtle",55,"turtle",23,"make-edge turtle 55 turtle 23"
"1390","make-edge","turtle",55,"turtle",25,"make-edge turtle 55 turtle 25"
"1391","make-edge","turtle",55,"turtle",26,"make-edge turtle 55 turtle 26"
"1392","make-edge","turtle",55,"turtle",28,"make-edge turtle 55 turtle 28"
"1393","make-edge","turtle",55,"turtle",30,"make-edge turtle 55 turtle 30"
"1394","make-edge","turtle",55,"turtle",31,"make-edge turtle 55 turtle 31"
"1395","make-edge","turtle",55,"turtle",32,"make-edge turtle 55 turtle 32"
"1396","make-edge","turtle",55,"turtle",33,"make-edge turtle 55 turtle 33"
"1397","make-edge","turtle",55,"turtle",34,"make-edge turtle 55 turtle 34"
"1398","make-edge","turtle",55,"turtle",35,"make-edge turtle 55 turtle 35"
"1399","make-edge","turtle",55,"turtle",36,"make-edge turtle 55 turtle 36"
"1400","make-edge","turtle",55,"turtle",37,"make-edge turtle 55 turtle 37"
"1401","make-edge","turtle",55,"turtle",38,"make-edge turtle 55 turtle 38"
"1402","make-edge","turtle",55,"turtle",39,"make-edge turtle 55 turtle 39"
"1403","make-edge","turtle",55,"turtle",40,"make-edge turtle 55 turtle 40"
"1404","make-edge","turtle",55,"turtle",41,"make-edge turtle 55 turtle 41"
"1405","make-edge","turtle",55,"turtle",42,"make-edge turtle 55 turtle 42"
"1406","make-edge","turtle",55,"turtle",43,"make-edge turtle 55 turtle 43"
"1407","make-edge","turtle",55,"turtle",44,"make-edge turtle 55 turtle 44"
"1408","make-edge","turtle",55,"turtle",45,"make-edge turtle 55 turtle 45"
"1409","make-edge","turtle",55,"turtle",46,"make-edge turtle 55 turtle 46"
"1410","make-edge","turtle",55,"turtle",48,"make-edge turtle 55 turtle 48"
"1411","make-edge","turtle",55,"turtle",49,"make-edge turtle 55 turtle 49"
"1412","make-edge","turtle",55,"turtle",51,"make-edge turtle 55 turtle 51"
"1413","make-edge","turtle",55,"turtle",52,"make-edge turtle 55 turtle 52"
"1414","make-edge","turtle",55,"turtle",53,"make-edge turtle 55 turtle 53"
"1415","make-edge","turtle",55,"turtle",54,"make-edge turtle 55 turtle 54"
"1416","make-edge","turtle",56,"turtle",1,"make-edge turtle 56 turtle  1"
"1417","make-edge","turtle",56,"turtle",2,"make-edge turtle 56 turtle  2"
"1418","make-edge","turtle",56,"turtle",3,"make-edge turtle 56 turtle  3"
"1419","make-edge","turtle",56,"turtle",5,"make-edge turtle 56 turtle  5"
"1420","make-edge","turtle",56,"turtle",6,"make-edge turtle 56 turtle  6"
"1421","make-edge","turtle",56,"turtle",7,"make-edge turtle 56 turtle  7"
"1422","make-edge","turtle",56,"turtle",8,"make-edge turtle 56 turtle  8"
"1423","make-edge","turtle",56,"turtle",9,"make-edge turtle 56 turtle  9"
"1424","make-edge","turtle",56,"turtle",10,"make-edge turtle 56 turtle 10"
"1425","make-edge","turtle",56,"turtle",11,"make-edge turtle 56 turtle 11"
"1426","make-edge","turtle",56,"turtle",12,"make-edge turtle 56 turtle 12"
"1427","make-edge","turtle",56,"turtle",13,"make-edge turtle 56 turtle 13"
"1428","make-edge","turtle",56,"turtle",14,"make-edge turtle 56 turtle 14"
"1429","make-edge","turtle",56,"turtle",15,"make-edge turtle 56 turtle 15"
"1430","make-edge","turtle",56,"turtle",17,"make-edge turtle 56 turtle 17"
"1431","make-edge","turtle",56,"turtle",18,"make-edge turtle 56 turtle 18"
"1432","make-edge","turtle",56,"turtle",19,"make-edge turtle 56 turtle 19"
"1433","make-edge","turtle",56,"turtle",20,"make-edge turtle 56 turtle 20"
"1434","make-edge","turtle",56,"turtle",21,"make-edge turtle 56 turtle 21"
"1435","make-edge","turtle",56,"turtle",22,"make-edge turtle 56 turtle 22"
"1436","make-edge","turtle",56,"turtle",23,"make-edge turtle 56 turtle 23"
"1437","make-edge","turtle",56,"turtle",24,"make-edge turtle 56 turtle 24"
"1438","make-edge","turtle",56,"turtle",25,"make-edge turtle 56 turtle 25"
"1439","make-edge","turtle",56,"turtle",26,"make-edge turtle 56 turtle 26"
"1440","make-edge","turtle",56,"turtle",27,"make-edge turtle 56 turtle 27"
"1441","make-edge","turtle",56,"turtle",28,"make-edge turtle 56 turtle 28"
"1442","make-edge","turtle",56,"turtle",29,"make-edge turtle 56 turtle 29"
"1443","make-edge","turtle",56,"turtle",30,"make-edge turtle 56 turtle 30"
"1444","make-edge","turtle",56,"turtle",31,"make-edge turtle 56 turtle 31"
"1445","make-edge","turtle",56,"turtle",32,"make-edge turtle 56 turtle 32"
"1446","make-edge","turtle",56,"turtle",33,"make-edge turtle 56 turtle 33"
"1447","make-edge","turtle",56,"turtle",34,"make-edge turtle 56 turtle 34"
"1448","make-edge","turtle",56,"turtle",35,"make-edge turtle 56 turtle 35"
"1449","make-edge","turtle",56,"turtle",36,"make-edge turtle 56 turtle 36"
"1450","make-edge","turtle",56,"turtle",37,"make-edge turtle 56 turtle 37"
"1451","make-edge","turtle",56,"turtle",38,"make-edge turtle 56 turtle 38"
"1452","make-edge","turtle",56,"turtle",39,"make-edge turtle 56 turtle 39"
"1453","make-edge","turtle",56,"turtle",40,"make-edge turtle 56 turtle 40"
"1454","make-edge","turtle",56,"turtle",41,"make-edge turtle 56 turtle 41"
"1455","make-edge","turtle",56,"turtle",42,"make-edge turtle 56 turtle 42"
"1456","make-edge","turtle",56,"turtle",43,"make-edge turtle 56 turtle 43"
"1457","make-edge","turtle",56,"turtle",44,"make-edge turtle 56 turtle 44"
"1458","make-edge","turtle",56,"turtle",45,"make-edge turtle 56 turtle 45"
"1459","make-edge","turtle",56,"turtle",46,"make-edge turtle 56 turtle 46"
"1460","make-edge","turtle",56,"turtle",47,"make-edge turtle 56 turtle 47"
"1461","make-edge","turtle",56,"turtle",48,"make-edge turtle 56 turtle 48"
"1462","make-edge","turtle",56,"turtle",49,"make-edge turtle 56 turtle 49"
"1463","make-edge","turtle",56,"turtle",50,"make-edge turtle 56 turtle 50"
"1464","make-edge","turtle",56,"turtle",51,"make-edge turtle 56 turtle 51"
"1465","make-edge","turtle",56,"turtle",52,"make-edge turtle 56 turtle 52"
"1466","make-edge","turtle",56,"turtle",53,"make-edge turtle 56 turtle 53"
"1467","make-edge","turtle",56,"turtle",54,"make-edge turtle 56 turtle 54"
"1468","make-edge","turtle",56,"turtle",55,"make-edge turtle 56 turtle 55"
"1469","make-edge","turtle",57,"turtle",1,"make-edge turtle 57 turtle  1"
"1470","make-edge","turtle",57,"turtle",2,"make-edge turtle 57 turtle  2"
"1471","make-edge","turtle",57,"turtle",3,"make-edge turtle 57 turtle  3"
"1472","make-edge","turtle",57,"turtle",4,"make-edge turtle 57 turtle  4"
"1473","make-edge","turtle",57,"turtle",5,"make-edge turtle 57 turtle  5"
"1474","make-edge","turtle",57,"turtle",6,"make-edge turtle 57 turtle  6"
"1475","make-edge","turtle",57,"turtle",7,"make-edge turtle 57 turtle  7"
"1476","make-edge","turtle",57,"turtle",8,"make-edge turtle 57 turtle  8"
"1477","make-edge","turtle",57,"turtle",9,"make-edge turtle 57 turtle  9"
"1478","make-edge","turtle",57,"turtle",10,"make-edge turtle 57 turtle 10"
"1479","make-edge","turtle",57,"turtle",11,"make-edge turtle 57 turtle 11"
"1480","make-edge","turtle",57,"turtle",12,"make-edge turtle 57 turtle 12"
"1481","make-edge","turtle",57,"turtle",13,"make-edge turtle 57 turtle 13"
"1482","make-edge","turtle",57,"turtle",14,"make-edge turtle 57 turtle 14"
"1483","make-edge","turtle",57,"turtle",15,"make-edge turtle 57 turtle 15"
"1484","make-edge","turtle",57,"turtle",16,"make-edge turtle 57 turtle 16"
"1485","make-edge","turtle",57,"turtle",17,"make-edge turtle 57 turtle 17"
"1486","make-edge","turtle",57,"turtle",18,"make-edge turtle 57 turtle 18"
"1487","make-edge","turtle",57,"turtle",19,"make-edge turtle 57 turtle 19"
"1488","make-edge","turtle",57,"turtle",20,"make-edge turtle 57 turtle 20"
"1489","make-edge","turtle",57,"turtle",21,"make-edge turtle 57 turtle 21"
"1490","make-edge","turtle",57,"turtle",22,"make-edge turtle 57 turtle 22"
"1491","make-edge","turtle",57,"turtle",23,"make-edge turtle 57 turtle 23"
"1492","make-edge","turtle",57,"turtle",24,"make-edge turtle 57 turtle 24"
"1493","make-edge","turtle",57,"turtle",25,"make-edge turtle 57 turtle 25"
"1494","make-edge","turtle",57,"turtle",26,"make-edge turtle 57 turtle 26"
"1495","make-edge","turtle",57,"turtle",27,"make-edge turtle 57 turtle 27"
"1496","make-edge","turtle",57,"turtle",28,"make-edge turtle 57 turtle 28"
"1497","make-edge","turtle",57,"turtle",29,"make-edge turtle 57 turtle 29"
"1498","make-edge","turtle",57,"turtle",30,"make-edge turtle 57 turtle 30"
"1499","make-edge","turtle",57,"turtle",31,"make-edge turtle 57 turtle 31"
"1500","make-edge","turtle",57,"turtle",32,"make-edge turtle 57 turtle 32"
"1501","make-edge","turtle",57,"turtle",33,"make-edge turtle 57 turtle 33"
"1502","make-edge","turtle",57,"turtle",34,"make-edge turtle 57 turtle 34"
"1503","make-edge","turtle",57,"turtle",35,"make-edge turtle 57 turtle 35"
"1504","make-edge","turtle",57,"turtle",36,"make-edge turtle 57 turtle 36"
"1505","make-edge","turtle",57,"turtle",37,"make-edge turtle 57 turtle 37"
"1506","make-edge","turtle",57,"turtle",38,"make-edge turtle 57 turtle 38"
"1507","make-edge","turtle",57,"turtle",39,"make-edge turtle 57 turtle 39"
"1508","make-edge","turtle",57,"turtle",40,"make-edge turtle 57 turtle 40"
"1509","make-edge","turtle",57,"turtle",41,"make-edge turtle 57 turtle 41"
"1510","make-edge","turtle",57,"turtle",42,"make-edge turtle 57 turtle 42"
"1511","make-edge","turtle",57,"turtle",43,"make-edge turtle 57 turtle 43"
"1512","make-edge","turtle",57,"turtle",44,"make-edge turtle 57 turtle 44"
"1513","make-edge","turtle",57,"turtle",45,"make-edge turtle 57 turtle 45"
"1514","make-edge","turtle",57,"turtle",46,"make-edge turtle 57 turtle 46"
"1515","make-edge","turtle",57,"turtle",47,"make-edge turtle 57 turtle 47"
"1516","make-edge","turtle",57,"turtle",48,"make-edge turtle 57 turtle 48"
"1517","make-edge","turtle",57,"turtle",49,"make-edge turtle 57 turtle 49"
"1518","make-edge","turtle",57,"turtle",50,"make-edge turtle 57 turtle 50"
"1519","make-edge","turtle",57,"turtle",51,"make-edge turtle 57 turtle 51"
"1520","make-edge","turtle",57,"turtle",52,"make-edge turtle 57 turtle 52"
"1521","make-edge","turtle",57,"turtle",53,"make-edge turtle 57 turtle 53"
